<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
KRME.XXBTZUSD,60,16/05/23,00:00,27311.9000000,27318.0000000,27128.4000000,27167.6000000,89
KRME.XXBTZUSD,60,16/05/23,01:00,27166.2000000,27301.2000000,27071.5000000,27208.0000000,85
KRME.XXBTZUSD,60,16/05/23,02:00,27208.0000000,27249.7000000,26850.1000000,27025.9000000,251
KRME.XXBTZUSD,60,16/05/23,03:00,27012.8000000,27091.3000000,26980.0000000,27080.7000000,50
KRME.XXBTZUSD,60,16/05/23,04:00,27080.8000000,27137.3000000,27071.0000000,27131.2000000,58
KRME.XXBTZUSD,60,16/05/23,05:00,27131.3000000,27138.0000000,27090.0000000,27119.3000000,29
KRME.XXBTZUSD,60,16/05/23,06:00,27119.1000000,27163.1000000,27045.2000000,27069.2000000,52
KRME.XXBTZUSD,60,16/05/23,07:00,27069.2000000,27090.1000000,27000.2000000,27073.4000000,42
KRME.XXBTZUSD,60,16/05/23,08:00,27073.2000000,27259.0000000,27069.4000000,27259.0000000,109
KRME.XXBTZUSD,60,16/05/23,09:00,27259.1000000,27288.6000000,27180.0000000,27209.8000000,65
KRME.XXBTZUSD,60,16/05/23,10:00,27208.3000000,27232.2000000,27081.3000000,27092.5000000,78
KRME.XXBTZUSD,60,16/05/23,11:00,27093.1000000,27110.6000000,27003.9000000,27020.8000000,50
KRME.XXBTZUSD,60,16/05/23,12:00,27020.8000000,27128.3000000,26998.7000000,27064.1000000,184
KRME.XXBTZUSD,60,16/05/23,13:00,27064.2000000,27136.3000000,26990.4000000,27065.1000000,86
KRME.XXBTZUSD,60,16/05/23,14:00,27064.5000000,27127.3000000,26982.0000000,26988.9000000,164
KRME.XXBTZUSD,60,16/05/23,15:00,26985.5000000,27047.2000000,26898.5000000,26979.8000000,287
KRME.XXBTZUSD,60,16/05/23,16:00,26979.1000000,27086.7000000,26979.1000000,27041.1000000,237
KRME.XXBTZUSD,60,16/05/23,17:00,27041.1000000,27149.8000000,26975.9000000,27049.5000000,135
KRME.XXBTZUSD,60,16/05/23,18:00,27053.5000000,27089.4000000,26961.4000000,27082.3000000,131
KRME.XXBTZUSD,60,16/05/23,19:00,27082.3000000,27112.3000000,26993.9000000,27050.3000000,86
KRME.XXBTZUSD,60,16/05/23,20:00,27051.7000000,27071.4000000,26855.5000000,26930.9000000,126
KRME.XXBTZUSD,60,16/05/23,21:00,26927.2000000,26990.0000000,26893.6000000,26950.0000000,61
KRME.XXBTZUSD,60,16/05/23,22:00,26949.9000000,27047.2000000,26918.7000000,27012.3000000,81
KRME.XXBTZUSD,60,16/05/23,23:00,27010.1000000,27037.3000000,26978.8000000,26998.9000000,49
KRME.XXBTZUSD,60,17/05/23,00:00,26997.8000000,27048.8000000,26964.3000000,27036.0000000,40
KRME.XXBTZUSD,60,17/05/23,01:00,27036.0000000,27117.7000000,26983.8000000,27098.0000000,91
KRME.XXBTZUSD,60,17/05/23,02:00,27093.9000000,27222.0000000,27058.7000000,27165.8000000,97
KRME.XXBTZUSD,60,17/05/23,03:00,27165.9000000,27183.6000000,27055.8000000,27059.2000000,49
KRME.XXBTZUSD,60,17/05/23,04:00,27062.3000000,27125.9000000,27040.0000000,27060.0000000,20
KRME.XXBTZUSD,60,17/05/23,05:00,27060.0000000,27102.1000000,27049.5000000,27085.0000000,103
KRME.XXBTZUSD,60,17/05/23,06:00,27085.0000000,27085.1000000,26983.8000000,26993.0000000,28
KRME.XXBTZUSD,60,17/05/23,07:00,26990.8000000,27007.7000000,26938.0000000,26997.0000000,61
KRME.XXBTZUSD,60,17/05/23,08:00,26997.0000000,27032.3000000,26758.9000000,26843.0000000,179
KRME.XXBTZUSD,60,17/05/23,09:00,26843.0000000,26845.0000000,26776.7000000,26825.1000000,64
KRME.XXBTZUSD,60,17/05/23,10:00,26825.1000000,26865.7000000,26806.0000000,26862.1000000,15
KRME.XXBTZUSD,60,17/05/23,11:00,26862.1000000,26905.4000000,26834.0000000,26864.3000000,130
KRME.XXBTZUSD,60,17/05/23,12:00,26864.3000000,26864.3000000,26562.8000000,26634.4000000,323
KRME.XXBTZUSD,60,17/05/23,13:00,26630.8000000,26771.0000000,26608.7000000,26671.8000000,126
KRME.XXBTZUSD,60,17/05/23,14:00,26672.1000000,26740.0000000,26578.4000000,26626.4000000,125
KRME.XXBTZUSD,60,17/05/23,15:00,26628.6000000,26842.2000000,26550.0000000,26776.2000000,225
KRME.XXBTZUSD,60,17/05/23,16:00,26776.2000000,26829.0000000,26710.4000000,26794.5000000,91
KRME.XXBTZUSD,60,17/05/23,17:00,26794.3000000,26940.0000000,26738.1000000,26905.6000000,165
KRME.XXBTZUSD,60,17/05/23,18:00,26904.3000000,27150.0000000,26856.8000000,27081.7000000,291
KRME.XXBTZUSD,60,17/05/23,19:00,27082.5000000,27186.6000000,27066.3000000,27090.9000000,173
KRME.XXBTZUSD,60,17/05/23,20:00,27090.9000000,27477.6000000,27090.9000000,27381.1000000,707
KRME.XXBTZUSD,60,17/05/23,21:00,27384.6000000,27465.9000000,27285.0000000,27340.1000000,222
KRME.XXBTZUSD,60,17/05/23,22:00,27346.8000000,27500.0000000,27273.4000000,27367.0000000,329
KRME.XXBTZUSD,60,17/05/23,23:00,27370.3000000,27385.9000000,27305.3000000,27333.5000000,83
KRME.XXBTZUSD,60,18/05/23,00:00,27339.6000000,27429.2000000,27339.5000000,27402.3000000,155
KRME.XXBTZUSD,60,18/05/23,01:00,27402.3000000,27474.3000000,27356.5000000,27358.3000000,85
KRME.XXBTZUSD,60,18/05/23,02:00,27366.1000000,27391.7000000,27310.7000000,27322.2000000,56
KRME.XXBTZUSD,60,18/05/23,03:00,27322.7000000,27374.1000000,27286.2000000,27345.3000000,57
KRME.XXBTZUSD,60,18/05/23,04:00,27346.7000000,27377.2000000,27330.0000000,27359.9000000,111
KRME.XXBTZUSD,60,18/05/23,05:00,27362.2000000,27368.0000000,27286.9000000,27305.5000000,39
KRME.XXBTZUSD,60,18/05/23,06:00,27305.5000000,27320.5000000,27223.0000000,27223.0000000,38
KRME.XXBTZUSD,60,18/05/23,07:00,27222.5000000,27253.7000000,27144.5000000,27213.5000000,414
KRME.XXBTZUSD,60,18/05/23,08:00,27209.1000000,27449.5000000,27196.5000000,27390.0000000,116
KRME.XXBTZUSD,60,18/05/23,09:00,27390.0000000,27435.0000000,27347.5000000,27393.8000000,54
KRME.XXBTZUSD,60,18/05/23,10:00,27392.0000000,27422.5000000,27349.8000000,27398.4000000,46
KRME.XXBTZUSD,60,18/05/23,11:00,27398.4000000,27414.0000000,27330.9000000,27344.2000000,34
KRME.XXBTZUSD,60,18/05/23,12:00,27343.1000000,27399.9000000,27343.1000000,27396.8000000,50
KRME.XXBTZUSD,60,18/05/23,13:00,27396.2000000,27458.2000000,27223.1000000,27229.7000000,149
KRME.XXBTZUSD,60,18/05/23,14:00,27236.5000000,27278.8000000,27180.0000000,27255.3000000,86
KRME.XXBTZUSD,60,18/05/23,15:00,27255.2000000,27400.2000000,27010.0000000,27236.0000000,262
KRME.XXBTZUSD,60,18/05/23,16:00,27244.7000000,27288.7000000,27054.9000000,27084.4000000,300
KRME.XXBTZUSD,60,18/05/23,17:00,27079.8000000,27112.1000000,26980.0000000,27067.6000000,164
KRME.XXBTZUSD,60,18/05/23,18:00,27070.8000000,27090.5000000,26345.0000000,26493.5000000,621
KRME.XXBTZUSD,60,18/05/23,19:00,26478.1000000,26650.4000000,26413.7000000,26617.7000000,373
KRME.XXBTZUSD,60,18/05/23,20:00,26618.8000000,26868.3000000,26572.1000000,26740.1000000,260
KRME.XXBTZUSD,60,18/05/23,21:00,26740.0000000,26773.5000000,26700.2000000,26730.1000000,70
KRME.XXBTZUSD,60,18/05/23,22:00,26730.0000000,27045.1000000,26730.0000000,26913.8000000,247
KRME.XXBTZUSD,60,18/05/23,23:00,26913.8000000,26941.8000000,26847.0000000,26890.8000000,54
KRME.XXBTZUSD,60,19/05/23,00:00,26889.3000000,26889.4000000,26812.3000000,26817.9000000,39
KRME.XXBTZUSD,60,19/05/23,01:00,26819.0000000,26917.5000000,26792.0000000,26885.7000000,44
KRME.XXBTZUSD,60,19/05/23,02:00,26886.9000000,26909.0000000,26757.2000000,26807.2000000,35
KRME.XXBTZUSD,60,19/05/23,03:00,26805.5000000,26849.6000000,26759.4000000,26800.9000000,62
KRME.XXBTZUSD,60,19/05/23,04:00,26802.1000000,26874.1000000,26771.0000000,26838.4000000,21
KRME.XXBTZUSD,60,19/05/23,05:00,26838.5000000,26871.8000000,26820.7000000,26871.7000000,13
KRME.XXBTZUSD,60,19/05/23,06:00,26871.7000000,26892.8000000,26827.5000000,26878.9000000,48
KRME.XXBTZUSD,60,19/05/23,07:00,26880.7000000,26937.8000000,26870.2000000,26908.8000000,59
KRME.XXBTZUSD,60,19/05/23,08:00,26907.4000000,26952.7000000,26852.3000000,26861.9000000,72
KRME.XXBTZUSD,60,19/05/23,09:00,26861.9000000,26934.0000000,26844.8000000,26895.1000000,63
KRME.XXBTZUSD,60,19/05/23,10:00,26895.1000000,26912.9000000,26825.5000000,26843.6000000,38
KRME.XXBTZUSD,60,19/05/23,11:00,26843.6000000,26881.1000000,26805.1000000,26820.6000000,35
KRME.XXBTZUSD,60,19/05/23,12:00,26820.6000000,26879.4000000,26802.2000000,26859.9000000,42
KRME.XXBTZUSD,60,19/05/23,13:00,26860.0000000,26993.0000000,26859.9000000,26917.3000000,63
KRME.XXBTZUSD,60,19/05/23,14:00,26917.3000000,26954.0000000,26852.1000000,26874.3000000,66
KRME.XXBTZUSD,60,19/05/23,15:00,26873.4000000,26873.4000000,26763.4000000,26840.7000000,133
KRME.XXBTZUSD,60,19/05/23,16:00,26840.7000000,27174.8000000,26635.3000000,26889.0000000,734
KRME.XXBTZUSD,60,19/05/23,17:00,26889.0000000,26966.4000000,26810.3000000,26840.0000000,197
KRME.XXBTZUSD,60,19/05/23,18:00,26840.0000000,26966.2000000,26824.9000000,26920.9000000,138
KRME.XXBTZUSD,60,19/05/23,19:00,26922.0000000,26943.9000000,26879.3000000,26897.2000000,81
KRME.XXBTZUSD,60,19/05/23,20:00,26897.2000000,26897.2000000,26790.0000000,26837.4000000,44
KRME.XXBTZUSD,60,19/05/23,21:00,26837.4000000,26881.2000000,26819.7000000,26837.4000000,56
KRME.XXBTZUSD,60,19/05/23,22:00,26837.8000000,26905.0000000,26835.7000000,26905.0000000,45
KRME.XXBTZUSD,60,19/05/23,23:00,26905.0000000,26909.7000000,26867.7000000,26877.3000000,17
KRME.XXBTZUSD,60,20/05/23,00:00,26877.3000000,26906.2000000,26873.0000000,26887.4000000,26
KRME.XXBTZUSD,60,20/05/23,01:00,26887.4000000,26918.9000000,26834.2000000,26858.2000000,45
KRME.XXBTZUSD,60,20/05/23,02:00,26858.2000000,26893.7000000,26852.7000000,26869.0000000,10
KRME.XXBTZUSD,60,20/05/23,03:00,26869.0000000,26880.9000000,26846.7000000,26848.0000000,7
KRME.XXBTZUSD,60,20/05/23,04:00,26848.0000000,26884.3000000,26847.2000000,26880.1000000,24
KRME.XXBTZUSD,60,20/05/23,05:00,26880.0000000,26880.0000000,26869.8000000,26879.4000000,16
KRME.XXBTZUSD,60,20/05/23,06:00,26879.4000000,26882.2000000,26848.2000000,26877.0000000,20
KRME.XXBTZUSD,60,20/05/23,07:00,26877.1000000,26880.7000000,26848.0000000,26860.1000000,23
KRME.XXBTZUSD,60,20/05/23,08:00,26862.0000000,26862.9000000,26847.6000000,26861.4000000,8
KRME.XXBTZUSD,60,20/05/23,09:00,26861.6000000,26916.1000000,26859.5000000,26916.1000000,45
KRME.XXBTZUSD,60,20/05/23,10:00,26916.1000000,26920.0000000,26876.4000000,26885.1000000,25
KRME.XXBTZUSD,60,20/05/23,11:00,26885.1000000,26906.0000000,26877.3000000,26892.4000000,21
KRME.XXBTZUSD,60,20/05/23,12:00,26893.3000000,26904.0000000,26876.4000000,26887.0000000,9
KRME.XXBTZUSD,60,20/05/23,13:00,26887.1000000,26954.9000000,26887.1000000,26903.0000000,48
KRME.XXBTZUSD,60,20/05/23,14:00,26905.1000000,26924.2000000,26881.7000000,26896.8000000,23
KRME.XXBTZUSD,60,20/05/23,15:00,26898.0000000,26927.1000000,26898.0000000,26924.5000000,28
KRME.XXBTZUSD,60,20/05/23,16:00,26924.6000000,26978.1000000,26896.3000000,26955.7000000,28
KRME.XXBTZUSD,60,20/05/23,17:00,26954.4000000,26956.9000000,26921.3000000,26929.4000000,18
KRME.XXBTZUSD,60,20/05/23,18:00,26926.8000000,27149.9000000,26926.8000000,27144.4000000,296
KRME.XXBTZUSD,60,20/05/23,19:00,27150.0000000,27155.0000000,27034.0000000,27034.0000000,164
KRME.XXBTZUSD,60,20/05/23,20:00,27034.1000000,27075.0000000,26976.1000000,27073.0000000,50
KRME.XXBTZUSD,60,20/05/23,21:00,27073.0000000,27092.5000000,27014.8000000,27020.2000000,43
KRME.XXBTZUSD,60,20/05/23,22:00,27023.0000000,27062.1000000,26974.4000000,27043.0000000,33
KRME.XXBTZUSD,60,20/05/23,23:00,27043.1000000,27077.8000000,27017.0000000,27075.0000000,15
KRME.XXBTZUSD,60,21/05/23,00:00,27077.4000000,27131.0000000,27055.2000000,27111.4000000,23
KRME.XXBTZUSD,60,21/05/23,01:00,27111.1000000,27270.0000000,27069.5000000,27255.2000000,193
KRME.XXBTZUSD,60,21/05/23,02:00,27256.2000000,27268.4000000,27159.5000000,27168.1000000,212
KRME.XXBTZUSD,60,21/05/23,03:00,27168.1000000,27193.2000000,27167.0000000,27180.7000000,16
KRME.XXBTZUSD,60,21/05/23,04:00,27181.8000000,27200.0000000,27168.7000000,27188.5000000,8
KRME.XXBTZUSD,60,21/05/23,05:00,27188.6000000,27188.6000000,27134.3000000,27141.6000000,53
KRME.XXBTZUSD,60,21/05/23,06:00,27139.6000000,27150.5000000,27104.3000000,27106.3000000,17
KRME.XXBTZUSD,60,21/05/23,07:00,27106.3000000,27109.5000000,27082.5000000,27091.8000000,66
KRME.XXBTZUSD,60,21/05/23,08:00,27091.1000000,27091.1000000,27055.2000000,27065.0000000,14
KRME.XXBTZUSD,60,21/05/23,09:00,27064.7000000,27078.5000000,27036.1000000,27053.3000000,10
KRME.XXBTZUSD,60,21/05/23,10:00,27051.7000000,27085.5000000,27040.0000000,27083.0000000,29
KRME.XXBTZUSD,60,21/05/23,11:00,27083.0000000,27099.7000000,26907.8000000,26951.7000000,92
KRME.XXBTZUSD,60,21/05/23,12:00,26950.3000000,26950.3000000,26800.0000000,26836.2000000,337
KRME.XXBTZUSD,60,21/05/23,13:00,26836.3000000,26956.3000000,26815.2000000,26939.3000000,60
KRME.XXBTZUSD,60,21/05/23,14:00,26937.5000000,26942.0000000,26899.6000000,26900.8000000,9
KRME.XXBTZUSD,60,21/05/23,15:00,26903.0000000,26982.3000000,26887.3000000,26908.1000000,60
KRME.XXBTZUSD,60,21/05/23,16:00,26908.2000000,26984.5000000,26815.5000000,26909.1000000,114
KRME.XXBTZUSD,60,21/05/23,17:00,26908.0000000,26910.8000000,26863.0000000,26890.0000000,89
KRME.XXBTZUSD,60,21/05/23,18:00,26890.0000000,26945.4000000,26840.6000000,26877.9000000,100
KRME.XXBTZUSD,60,21/05/23,19:00,26878.0000000,26899.9000000,26847.5000000,26873.4000000,24
KRME.XXBTZUSD,60,21/05/23,20:00,26873.7000000,26915.9000000,26869.9000000,26907.0000000,11
KRME.XXBTZUSD,60,21/05/23,21:00,26906.9000000,26919.2000000,26825.6000000,26846.0000000,21
KRME.XXBTZUSD,60,21/05/23,22:00,26845.8000000,26846.6000000,26667.4000000,26755.6000000,215
KRME.XXBTZUSD,60,21/05/23,23:00,26753.5000000,26799.1000000,26742.5000000,26769.6000000,35
KRME.XXBTZUSD,60,22/05/23,00:00,26769.7000000,26805.0000000,26739.8000000,26750.6000000,25
KRME.XXBTZUSD,60,22/05/23,01:00,26749.5000000,26783.6000000,26512.4000000,26652.0000000,236
KRME.XXBTZUSD,60,22/05/23,02:00,26651.9000000,26685.3000000,26559.9000000,26584.9000000,118
KRME.XXBTZUSD,60,22/05/23,03:00,26584.9000000,26645.7000000,26536.8000000,26645.7000000,154
KRME.XXBTZUSD,60,22/05/23,04:00,26645.6000000,26667.0000000,26630.0000000,26642.7000000,77
KRME.XXBTZUSD,60,22/05/23,05:00,26642.7000000,26716.2000000,26639.9000000,26692.5000000,71
KRME.XXBTZUSD,60,22/05/23,06:00,26692.5000000,26794.0000000,26692.5000000,26750.9000000,94
KRME.XXBTZUSD,60,22/05/23,07:00,26751.0000000,26909.5000000,26750.9000000,26820.4000000,101
KRME.XXBTZUSD,60,22/05/23,08:00,26821.2000000,26874.4000000,26795.4000000,26844.5000000,36
KRME.XXBTZUSD,60,22/05/23,09:00,26844.5000000,26889.9000000,26827.1000000,26827.2000000,21
KRME.XXBTZUSD,60,22/05/23,10:00,26827.2000000,26885.3000000,26827.1000000,26864.1000000,30
KRME.XXBTZUSD,60,22/05/23,11:00,26864.1000000,26879.6000000,26803.7000000,26835.1000000,44
KRME.XXBTZUSD,60,22/05/23,12:00,26837.2000000,26838.5000000,26774.3000000,26826.8000000,24
KRME.XXBTZUSD,60,22/05/23,13:00,26826.6000000,26871.1000000,26732.4000000,26732.4000000,55
KRME.XXBTZUSD,60,22/05/23,14:00,26734.5000000,27096.0000000,26708.5000000,27005.0000000,220
KRME.XXBTZUSD,60,22/05/23,15:00,27008.2000000,27036.6000000,26784.8000000,26956.9000000,255
KRME.XXBTZUSD,60,22/05/23,16:00,26959.7000000,26977.7000000,26817.3000000,26878.4000000,83
KRME.XXBTZUSD,60,22/05/23,17:00,26876.5000000,26925.9000000,26834.1000000,26878.2000000,44
KRME.XXBTZUSD,60,22/05/23,18:00,26868.3000000,26902.1000000,26783.7000000,26852.9000000,72
KRME.XXBTZUSD,60,22/05/23,19:00,26854.0000000,26934.3000000,26841.3000000,26882.3000000,62
KRME.XXBTZUSD,60,22/05/23,20:00,26882.2000000,26893.1000000,26825.5000000,26855.3000000,48
KRME.XXBTZUSD,60,22/05/23,21:00,26862.0000000,26930.3000000,26828.8000000,26897.9000000,47
KRME.XXBTZUSD,60,22/05/23,22:00,26891.7000000,26961.5000000,26881.6000000,26901.1000000,70
KRME.XXBTZUSD,60,22/05/23,23:00,26901.1000000,26915.4000000,26873.2000000,26873.4000000,28
KRME.XXBTZUSD,60,23/05/23,00:00,26873.8000000,26875.7000000,26833.0000000,26854.8000000,18
KRME.XXBTZUSD,60,23/05/23,01:00,26855.4000000,26942.1000000,26807.3000000,26822.6000000,35
KRME.XXBTZUSD,60,23/05/23,02:00,26822.6000000,27100.0000000,26811.0000000,26997.4000000,267
KRME.XXBTZUSD,60,23/05/23,03:00,26997.3000000,27175.6000000,26997.3000000,27131.4000000,136
KRME.XXBTZUSD,60,23/05/23,04:00,27133.7000000,27420.0000000,27120.7000000,27375.3000000,469
KRME.XXBTZUSD,60,23/05/23,05:00,27370.9000000,27430.6000000,27350.2000000,27382.2000000,228
KRME.XXBTZUSD,60,23/05/23,06:00,27384.9000000,27511.7000000,27373.9000000,27398.7000000,215
KRME.XXBTZUSD,60,23/05/23,07:00,27398.7000000,27430.0000000,27290.2000000,27298.9000000,87
KRME.XXBTZUSD,60,23/05/23,08:00,27298.1000000,27328.6000000,27206.7000000,27308.8000000,57
KRME.XXBTZUSD,60,23/05/23,09:00,27308.7000000,27338.3000000,27258.1000000,27336.6000000,37
KRME.XXBTZUSD,60,23/05/23,10:00,27336.6000000,27341.6000000,27270.7000000,27276.4000000,29
KRME.XXBTZUSD,60,23/05/23,11:00,27275.9000000,27343.3000000,27260.1000000,27333.0000000,30
KRME.XXBTZUSD,60,23/05/23,12:00,27333.0000000,27357.0000000,27294.8000000,27338.1000000,57
KRME.XXBTZUSD,60,23/05/23,13:00,27338.1000000,27391.7000000,27241.0000000,27289.4000000,100
KRME.XXBTZUSD,60,23/05/23,14:00,27287.4000000,27307.1000000,27190.0000000,27236.6000000,85
KRME.XXBTZUSD,60,23/05/23,15:00,27236.6000000,27359.0000000,27236.5000000,27318.1000000,148
KRME.XXBTZUSD,60,23/05/23,16:00,27322.8000000,27362.0000000,27290.4000000,27324.6000000,67
KRME.XXBTZUSD,60,23/05/23,17:00,27326.8000000,27327.1000000,27203.5000000,27231.2000000,91
KRME.XXBTZUSD,60,23/05/23,18:00,27230.9000000,27274.1000000,27190.0000000,27208.1000000,91
KRME.XXBTZUSD,60,23/05/23,19:00,27202.0000000,27217.8000000,27119.0000000,27140.0000000,96
KRME.XXBTZUSD,60,23/05/23,20:00,27137.5000000,27223.2000000,27100.0000000,27195.4000000,91
KRME.XXBTZUSD,60,23/05/23,21:00,27193.5000000,27248.2000000,27155.1000000,27217.2000000,63
KRME.XXBTZUSD,60,23/05/23,22:00,27216.3000000,27242.6000000,27189.1000000,27201.1000000,63
KRME.XXBTZUSD,60,23/05/23,23:00,27201.1000000,27227.0000000,27176.6000000,27198.9000000,36
KRME.XXBTZUSD,60,24/05/23,00:00,27199.2000000,27259.1000000,27197.6000000,27221.5000000,52
KRME.XXBTZUSD,60,24/05/23,01:00,27221.5000000,27235.4000000,27125.1000000,27159.8000000,56
KRME.XXBTZUSD,60,24/05/23,02:00,27157.3000000,27185.1000000,27135.9000000,27137.4000000,23
KRME.XXBTZUSD,60,24/05/23,03:00,27135.5000000,27171.1000000,27124.0000000,27167.8000000,12
KRME.XXBTZUSD,60,24/05/23,04:00,27167.9000000,27167.9000000,26666.1000000,26782.9000000,605
KRME.XXBTZUSD,60,24/05/23,05:00,26782.8000000,26805.0000000,26713.6000000,26803.1000000,184
KRME.XXBTZUSD,60,24/05/23,06:00,26803.2000000,26805.0000000,26717.7000000,26774.4000000,113
KRME.XXBTZUSD,60,24/05/23,07:00,26774.0000000,26774.0000000,26617.9000000,26707.5000000,145
KRME.XXBTZUSD,60,24/05/23,08:00,26707.4000000,26749.9000000,26650.0000000,26671.9000000,112
KRME.XXBTZUSD,60,24/05/23,09:00,26671.3000000,26753.5000000,26663.1000000,26747.4000000,93
KRME.XXBTZUSD,60,24/05/23,10:00,26746.4000000,26841.9000000,26736.1000000,26745.6000000,164
KRME.XXBTZUSD,60,24/05/23,11:00,26745.6000000,26758.4000000,26720.0000000,26728.5000000,47
KRME.XXBTZUSD,60,24/05/23,12:00,26728.6000000,26757.9000000,26700.0000000,26739.1000000,49
KRME.XXBTZUSD,60,24/05/23,13:00,26739.1000000,26739.1000000,26663.0000000,26691.3000000,61
KRME.XXBTZUSD,60,24/05/23,14:00,26693.3000000,26709.4000000,26268.9000000,26449.7000000,385
KRME.XXBTZUSD,60,24/05/23,15:00,26441.2000000,26441.2000000,26127.3000000,26244.3000000,247
KRME.XXBTZUSD,60,24/05/23,16:00,26245.3000000,26353.6000000,26069.1000000,26295.0000000,230
KRME.XXBTZUSD,60,24/05/23,17:00,26306.3000000,26317.5000000,26163.2000000,26230.7000000,178
KRME.XXBTZUSD,60,24/05/23,18:00,26230.0000000,26353.2000000,26164.9000000,26277.2000000,88
KRME.XXBTZUSD,60,24/05/23,19:00,26277.3000000,26315.6000000,26217.2000000,26217.2000000,179
KRME.XXBTZUSD,60,24/05/23,20:00,26217.3000000,26389.1000000,26217.2000000,26243.3000000,209
KRME.XXBTZUSD,60,24/05/23,21:00,26243.3000000,26479.1000000,26237.2000000,26401.1000000,129
KRME.XXBTZUSD,60,24/05/23,22:00,26401.2000000,26458.7000000,26302.5000000,26359.0000000,78
KRME.XXBTZUSD,60,24/05/23,23:00,26359.0000000,26406.0000000,26315.3000000,26340.0000000,188
KRME.XXBTZUSD,60,25/05/23,00:00,26340.0000000,26386.2000000,26326.5000000,26327.7000000,38
KRME.XXBTZUSD,60,25/05/23,01:00,26327.8000000,26386.3000000,26200.0000000,26231.5000000,167
KRME.XXBTZUSD,60,25/05/23,02:00,26231.5000000,26315.1000000,25865.0000000,26118.5000000,450
KRME.XXBTZUSD,60,25/05/23,03:00,26118.5000000,26136.7000000,26039.5000000,26117.1000000,68
KRME.XXBTZUSD,60,25/05/23,04:00,26120.8000000,26214.8000000,26120.8000000,26182.7000000,107
KRME.XXBTZUSD,60,25/05/23,05:00,26182.7000000,26256.1000000,26142.5000000,26215.9000000,59
KRME.XXBTZUSD,60,25/05/23,06:00,26215.9000000,26270.7000000,26207.9000000,26251.2000000,57
KRME.XXBTZUSD,60,25/05/23,07:00,26251.2000000,26283.0000000,26215.2000000,26253.8000000,63
KRME.XXBTZUSD,60,25/05/23,08:00,26253.3000000,26253.3000000,26130.0000000,26130.1000000,60
KRME.XXBTZUSD,60,25/05/23,09:00,26130.2000000,26244.4000000,26117.7000000,26221.2000000,54
KRME.XXBTZUSD,60,25/05/23,10:00,26219.7000000,26270.0000000,26217.6000000,26270.0000000,44
KRME.XXBTZUSD,60,25/05/23,11:00,26270.0000000,26275.7000000,26210.9000000,26244.6000000,40
KRME.XXBTZUSD,60,25/05/23,12:00,26243.5000000,26322.6000000,26206.6000000,26286.6000000,24
KRME.XXBTZUSD,60,25/05/23,13:00,26285.8000000,26471.1000000,26285.8000000,26396.6000000,142
KRME.XXBTZUSD,60,25/05/23,14:00,26399.8000000,26430.6000000,26264.6000000,26340.8000000,182
KRME.XXBTZUSD,60,25/05/23,15:00,26340.9000000,26400.0000000,26284.2000000,26361.0000000,132
KRME.XXBTZUSD,60,25/05/23,16:00,26361.0000000,26387.8000000,26160.7000000,26224.7000000,181
KRME.XXBTZUSD,60,25/05/23,17:00,26224.6000000,26315.9000000,26211.1000000,26274.7000000,124
